id,empleado_id,trabajo_id,is_encargado,created_at,updated_at
2055,1,577,0,2023-08-19 13:43:00,2023-08-19 19:43:00
2056,4,577,1,2023-08-19 13:43:00,2023-08-19 19:43:00
2057,2,578,1,2023-08-15 18:38:00,2023-08-17 09:38:00
2058,3,578,0,2023-08-15 18:38:00,2023-08-17 09:38:00
2059,4,579,0,2023-08-20 08:15:00,2023-08-20 13:15:00
2060,8,579,0,2023-08-20 08:15:00,2023-08-20 13:15:00
2061,7,579,1,2023-08-20 08:15:00,2023-08-20 13:15:00
2062,8,580,0,2023-08-26 06:13:00,2023-08-28 14:13:00
2063,7,580,1,2023-08-26 06:13:00,2023-08-28 14:13:00
2064,1,581,0,2023-08-22 04:01:00,2023-08-23 04:01:00
2065,6,581,0,2023-08-22 04:01:00,2023-08-23 04:01:00
2066,5,581,1,2023-08-22 04:01:00,2023-08-23 04:01:00
2067,9,582,1,2023-08-22 17:58:00,2023-08-24 03:58:00
2068,2,582,0,2023-08-22 17:58:00,2023-08-24 03:58:00
2069,0,583,0,2023-08-22 09:44:00,2023-08-24 19:44:00
2070,2,583,1,2023-08-22 09:44:00,2023-08-24 19:44:00
2071,4,583,0,2023-08-22 09:44:00,2023-08-24 19:44:00
2072,3,583,0,2023-08-22 09:44:00,2023-08-24 19:44:00
2073,0,584,0,2023-08-20 08:09:00,2023-08-20 18:09:00
2074,1,584,0,2023-08-20 08:09:00,2023-08-20 18:09:00
2075,7,584,0,2023-08-20 08:09:00,2023-08-20 18:09:00
2076,2,584,1,2023-08-20 08:09:00,2023-08-20 18:09:00
2077,9,585,1,2023-08-24 06:51:00,2023-08-25 00:51:00
2078,6,585,0,2023-08-24 06:51:00,2023-08-25 00:51:00
2079,5,586,0,2023-09-01 18:25:00,2023-09-02 13:25:00
2080,7,586,0,2023-09-01 18:25:00,2023-09-02 13:25:00
2081,3,586,1,2023-09-01 18:25:00,2023-09-02 13:25:00
2082,2,587,0,2023-08-28 15:37:00,2023-08-31 06:37:00
2083,1,587,1,2023-08-28 15:37:00,2023-08-31 06:37:00
2084,9,587,0,2023-08-28 15:37:00,2023-08-31 06:37:00
2085,4,587,0,2023-08-28 15:37:00,2023-08-31 06:37:00
2086,0,588,1,2023-09-02 07:46:00,2023-09-03 07:46:00
2087,1,588,0,2023-09-02 07:46:00,2023-09-03 07:46:00
2088,3,588,0,2023-09-02 07:46:00,2023-09-03 07:46:00
2089,1,589,1,2023-08-27 11:28:00,2023-08-29 04:28:00
2090,4,589,0,2023-08-27 11:28:00,2023-08-29 04:28:00
2091,2,590,1,2023-08-27 23:10:00,2023-08-30 06:10:00
2092,8,590,0,2023-08-27 23:10:00,2023-08-30 06:10:00
2093,9,590,0,2023-08-27 23:10:00,2023-08-30 06:10:00
2094,5,590,0,2023-08-27 23:10:00,2023-08-30 06:10:00
2095,7,591,0,2023-08-28 15:03:00,2023-08-29 10:03:00
2096,6,591,1,2023-08-28 15:03:00,2023-08-29 10:03:00
2097,0,592,1,2023-09-02 18:01:00,2023-09-05 12:01:00
2098,4,592,0,2023-09-02 18:01:00,2023-09-05 12:01:00
2099,1,593,0,2023-09-01 18:38:00,2023-09-03 15:38:00
2100,9,593,0,2023-09-01 18:38:00,2023-09-03 15:38:00
2101,2,593,1,2023-09-01 18:38:00,2023-09-03 15:38:00
2102,4,594,0,2023-08-31 04:33:00,2023-09-02 17:33:00
2103,9,594,1,2023-08-31 04:33:00,2023-09-02 17:33:00
2104,8,594,0,2023-08-31 04:33:00,2023-09-02 17:33:00
2105,1,594,0,2023-08-31 04:33:00,2023-09-02 17:33:00
2106,0,594,0,2023-08-31 04:33:00,2023-09-02 17:33:00
2107,2,595,0,2023-09-01 17:12:00,2023-09-04 01:12:00
2108,6,595,1,2023-09-01 17:12:00,2023-09-04 01:12:00
2109,9,596,0,2023-08-30 00:48:00,2023-08-31 04:48:00
2110,8,596,0,2023-08-30 00:48:00,2023-08-31 04:48:00
2111,0,596,0,2023-08-30 00:48:00,2023-08-31 04:48:00
2112,4,596,1,2023-08-30 00:48:00,2023-08-31 04:48:00
2113,7,597,1,2023-09-02 22:17:00,2023-09-03 03:17:00
2114,8,597,0,2023-09-02 22:17:00,2023-09-03 03:17:00
2115,5,598,0,2023-08-30 13:10:00,2023-09-01 05:10:00
2116,7,598,0,2023-08-30 13:10:00,2023-09-01 05:10:00
2117,0,598,1,2023-08-30 13:10:00,2023-09-01 05:10:00
2118,4,598,0,2023-08-30 13:10:00,2023-09-01 05:10:00
2119,0,599,0,2023-08-27 14:55:00,2023-08-28 14:55:00
2120,3,599,0,2023-08-27 14:55:00,2023-08-28 14:55:00
2121,4,599,1,2023-08-27 14:55:00,2023-08-28 14:55:00
2122,9,600,0,2023-09-02 04:54:00,2023-09-02 19:54:00
2123,1,600,1,2023-09-02 04:54:00,2023-09-02 19:54:00
2124,8,600,0,2023-09-02 04:54:00,2023-09-02 19:54:00
2125,6,600,0,2023-09-02 04:54:00,2023-09-02 19:54:00
2126,5,600,0,2023-09-02 04:54:00,2023-09-02 19:54:00
2127,1,601,0,2023-08-27 18:23:00,2023-08-28 08:23:00
2128,9,601,0,2023-08-27 18:23:00,2023-08-28 08:23:00
2129,2,601,0,2023-08-27 18:23:00,2023-08-28 08:23:00
2130,6,601,1,2023-08-27 18:23:00,2023-08-28 08:23:00
2131,0,602,0,2023-09-01 19:09:00,2023-09-04 11:09:00
2132,4,602,0,2023-09-01 19:09:00,2023-09-04 11:09:00
2133,9,602,1,2023-09-01 19:09:00,2023-09-04 11:09:00
2134,5,602,0,2023-09-01 19:09:00,2023-09-04 11:09:00
2135,6,603,0,2023-08-29 09:26:00,2023-08-31 09:26:00
2136,4,603,1,2023-08-29 09:26:00,2023-08-31 09:26:00
2137,2,603,0,2023-08-29 09:26:00,2023-08-31 09:26:00
2138,9,603,0,2023-08-29 09:26:00,2023-08-31 09:26:00
2139,6,604,0,2023-08-30 23:03:00,2023-09-02 18:03:00
2140,0,604,0,2023-08-30 23:03:00,2023-09-02 18:03:00
2141,3,604,1,2023-08-30 23:03:00,2023-09-02 18:03:00
2142,8,604,0,2023-08-30 23:03:00,2023-09-02 18:03:00
2143,9,605,0,2023-08-31 15:17:00,2023-09-01 21:17:00
2144,7,605,1,2023-08-31 15:17:00,2023-09-01 21:17:00
2145,0,605,0,2023-08-31 15:17:00,2023-09-01 21:17:00
2146,1,606,0,2023-08-29 20:45:00,2023-08-31 18:45:00
2147,5,606,0,2023-08-29 20:45:00,2023-08-31 18:45:00
2148,3,606,1,2023-08-29 20:45:00,2023-08-31 18:45:00
2149,9,606,0,2023-08-29 20:45:00,2023-08-31 18:45:00
2150,0,606,0,2023-08-29 20:45:00,2023-08-31 18:45:00
2151,2,607,1,2023-09-05 08:03:00,2023-09-06 09:03:00
2152,8,607,0,2023-09-05 08:03:00,2023-09-06 09:03:00
2153,7,607,0,2023-09-05 08:03:00,2023-09-06 09:03:00
2154,9,607,0,2023-09-05 08:03:00,2023-09-06 09:03:00
2155,8,608,1,2023-09-04 18:19:00,2023-09-05 16:19:00
2156,9,608,0,2023-09-04 18:19:00,2023-09-05 16:19:00
2157,9,609,1,2023-09-05 06:25:00,2023-09-05 20:25:00
2158,5,609,0,2023-09-05 06:25:00,2023-09-05 20:25:00
2159,0,610,0,2023-09-07 06:02:00,2023-09-07 11:02:00
2160,7,610,1,2023-09-07 06:02:00,2023-09-07 11:02:00
2161,8,611,1,2023-09-07 01:18:00,2023-09-07 11:18:00
2162,6,611,0,2023-09-07 01:18:00,2023-09-07 11:18:00
2163,6,612,0,2023-09-07 00:36:00,2023-09-08 07:36:00
2164,9,612,0,2023-09-07 00:36:00,2023-09-08 07:36:00
2165,5,612,0,2023-09-07 00:36:00,2023-09-08 07:36:00
2166,1,612,1,2023-09-07 00:36:00,2023-09-08 07:36:00
2167,4,612,0,2023-09-07 00:36:00,2023-09-08 07:36:00
2168,1,613,0,2023-09-08 21:16:00,2023-09-10 06:16:00
2169,4,613,0,2023-09-08 21:16:00,2023-09-10 06:16:00
2170,8,613,1,2023-09-08 21:16:00,2023-09-10 06:16:00
2171,0,613,0,2023-09-08 21:16:00,2023-09-10 06:16:00
2172,6,613,0,2023-09-08 21:16:00,2023-09-10 06:16:00
2173,3,614,1,2023-09-05 00:09:00,2023-09-07 04:09:00
2174,1,614,0,2023-09-05 00:09:00,2023-09-07 04:09:00
2175,8,614,0,2023-09-05 00:09:00,2023-09-07 04:09:00
2176,6,614,0,2023-09-05 00:09:00,2023-09-07 04:09:00
2177,0,615,1,2023-09-04 04:48:00,2023-09-04 12:48:00
2178,6,615,0,2023-09-04 04:48:00,2023-09-04 12:48:00
2179,9,615,0,2023-09-04 04:48:00,2023-09-04 12:48:00
2180,5,615,0,2023-09-04 04:48:00,2023-09-04 12:48:00
2181,1,615,0,2023-09-04 04:48:00,2023-09-04 12:48:00
2182,2,616,0,2023-09-03 12:06:00,2023-09-05 09:06:00
2183,8,616,1,2023-09-03 12:06:00,2023-09-05 09:06:00
2184,5,616,0,2023-09-03 12:06:00,2023-09-05 09:06:00
2185,2,617,1,2023-09-11 20:53:00,2023-09-12 22:53:00
2186,7,617,0,2023-09-11 20:53:00,2023-09-12 22:53:00
2187,1,618,0,2023-09-16 00:59:00,2023-09-16 17:59:00
2188,0,618,1,2023-09-16 00:59:00,2023-09-16 17:59:00
2189,6,618,0,2023-09-16 00:59:00,2023-09-16 17:59:00
2190,3,618,0,2023-09-16 00:59:00,2023-09-16 17:59:00
2191,8,619,0,2023-09-15 05:28:00,2023-09-16 12:28:00
2192,6,619,0,2023-09-15 05:28:00,2023-09-16 12:28:00
2193,3,619,1,2023-09-15 05:28:00,2023-09-16 12:28:00
2194,2,620,0,2023-09-11 22:35:00,2023-09-12 06:35:00
2195,0,620,1,2023-09-11 22:35:00,2023-09-12 06:35:00
2196,1,620,0,2023-09-11 22:35:00,2023-09-12 06:35:00
2197,8,621,1,2023-09-16 08:00:00,2023-09-18 06:00:00
2198,5,621,0,2023-09-16 08:00:00,2023-09-18 06:00:00
2199,4,621,0,2023-09-16 08:00:00,2023-09-18 06:00:00
2200,5,622,1,2023-09-13 03:33:00,2023-09-14 18:33:00
2201,9,622,0,2023-09-13 03:33:00,2023-09-14 18:33:00
2202,2,623,1,2023-09-14 02:25:00,2023-09-16 03:25:00
2203,6,623,0,2023-09-14 02:25:00,2023-09-16 03:25:00
2204,7,623,0,2023-09-14 02:25:00,2023-09-16 03:25:00
2205,4,623,0,2023-09-14 02:25:00,2023-09-16 03:25:00
2206,0,624,0,2023-09-16 03:27:00,2023-09-17 07:27:00
2207,8,624,0,2023-09-16 03:27:00,2023-09-17 07:27:00
2208,9,624,1,2023-09-16 03:27:00,2023-09-17 07:27:00
2209,2,625,1,2023-09-17 00:18:00,2023-09-17 15:18:00
2210,4,625,0,2023-09-17 00:18:00,2023-09-17 15:18:00
2211,1,625,0,2023-09-17 00:18:00,2023-09-17 15:18:00
2212,0,625,0,2023-09-17 00:18:00,2023-09-17 15:18:00
2213,6,626,0,2023-09-10 17:39:00,2023-09-11 20:39:00
2214,4,626,0,2023-09-10 17:39:00,2023-09-11 20:39:00
2215,9,626,0,2023-09-10 17:39:00,2023-09-11 20:39:00
2216,3,626,1,2023-09-10 17:39:00,2023-09-11 20:39:00
2217,8,627,0,2023-09-11 10:25:00,2023-09-12 11:25:00
2218,4,627,0,2023-09-11 10:25:00,2023-09-12 11:25:00
2219,5,627,0,2023-09-11 10:25:00,2023-09-12 11:25:00
2220,3,627,1,2023-09-11 10:25:00,2023-09-12 11:25:00
2221,5,628,1,2023-09-12 20:15:00,2023-09-13 14:15:00
2222,6,628,0,2023-09-12 20:15:00,2023-09-13 14:15:00
2223,3,628,0,2023-09-12 20:15:00,2023-09-13 14:15:00
2224,6,629,0,2023-09-15 04:39:00,2023-09-16 06:39:00
2225,7,629,1,2023-09-15 04:39:00,2023-09-16 06:39:00
2226,3,629,0,2023-09-15 04:39:00,2023-09-16 06:39:00
2227,0,629,0,2023-09-15 04:39:00,2023-09-16 06:39:00
2228,2,630,0,2023-09-15 17:32:00,2023-09-18 01:32:00
2229,4,630,1,2023-09-15 17:32:00,2023-09-18 01:32:00
2230,3,630,0,2023-09-15 17:32:00,2023-09-18 01:32:00
2231,8,630,0,2023-09-15 17:32:00,2023-09-18 01:32:00
2232,0,630,0,2023-09-15 17:32:00,2023-09-18 01:32:00
2233,1,631,0,2023-09-13 11:10:00,2023-09-14 08:10:00
2234,2,631,1,2023-09-13 11:10:00,2023-09-14 08:10:00
2235,0,632,0,2023-09-15 14:42:00,2023-09-18 08:42:00
2236,5,632,1,2023-09-15 14:42:00,2023-09-18 08:42:00
2237,8,632,0,2023-09-15 14:42:00,2023-09-18 08:42:00
2238,7,632,0,2023-09-15 14:42:00,2023-09-18 08:42:00
2239,5,633,1,2023-09-12 14:01:00,2023-09-15 02:01:00
2240,1,633,0,2023-09-12 14:01:00,2023-09-15 02:01:00
2241,3,633,0,2023-09-12 14:01:00,2023-09-15 02:01:00
2242,7,634,1,2023-09-13 13:29:00,2023-09-15 04:29:00
2243,3,634,0,2023-09-13 13:29:00,2023-09-15 04:29:00
2244,6,634,0,2023-09-13 13:29:00,2023-09-15 04:29:00
2245,5,635,1,2023-09-22 08:53:00,2023-09-25 08:53:00
2246,2,635,0,2023-09-22 08:53:00,2023-09-25 08:53:00
2247,4,635,0,2023-09-22 08:53:00,2023-09-25 08:53:00
2248,5,636,1,2023-09-21 14:35:00,2023-09-23 11:35:00
2249,6,636,0,2023-09-21 14:35:00,2023-09-23 11:35:00
2250,0,637,0,2023-09-20 19:32:00,2023-09-22 18:32:00
2251,8,637,0,2023-09-20 19:32:00,2023-09-22 18:32:00
2252,5,637,1,2023-09-20 19:32:00,2023-09-22 18:32:00
2253,6,637,0,2023-09-20 19:32:00,2023-09-22 18:32:00
2254,1,637,0,2023-09-20 19:32:00,2023-09-22 18:32:00
2255,6,638,0,2023-09-21 18:52:00,2023-09-23 00:52:00
2256,8,638,0,2023-09-21 18:52:00,2023-09-23 00:52:00
2257,0,638,0,2023-09-21 18:52:00,2023-09-23 00:52:00
2258,2,638,0,2023-09-21 18:52:00,2023-09-23 00:52:00
2259,3,638,1,2023-09-21 18:52:00,2023-09-23 00:52:00
2260,5,639,0,2023-09-21 10:47:00,2023-09-23 14:47:00
2261,7,639,0,2023-09-21 10:47:00,2023-09-23 14:47:00
2262,8,639,1,2023-09-21 10:47:00,2023-09-23 14:47:00
2263,9,639,0,2023-09-21 10:47:00,2023-09-23 14:47:00
2264,2,639,0,2023-09-21 10:47:00,2023-09-23 14:47:00
2265,1,640,0,2023-09-17 04:02:00,2023-09-18 00:02:00
2266,4,640,0,2023-09-17 04:02:00,2023-09-18 00:02:00
2267,2,640,1,2023-09-17 04:02:00,2023-09-18 00:02:00
2268,7,640,0,2023-09-17 04:02:00,2023-09-18 00:02:00
2269,6,640,0,2023-09-17 04:02:00,2023-09-18 00:02:00
2270,8,641,0,2023-09-19 20:01:00,2023-09-22 02:01:00
2271,9,641,0,2023-09-19 20:01:00,2023-09-22 02:01:00
2272,1,641,1,2023-09-19 20:01:00,2023-09-22 02:01:00
2273,0,641,0,2023-09-19 20:01:00,2023-09-22 02:01:00
2274,4,642,0,2023-09-22 00:24:00,2023-09-22 09:24:00
2275,0,642,1,2023-09-22 00:24:00,2023-09-22 09:24:00
2276,2,642,0,2023-09-22 00:24:00,2023-09-22 09:24:00
2277,1,643,1,2023-09-20 04:27:00,2023-09-22 14:27:00
2278,2,643,0,2023-09-20 04:27:00,2023-09-22 14:27:00
2279,4,644,0,2023-09-21 09:57:00,2023-09-23 06:57:00
2280,3,644,1,2023-09-21 09:57:00,2023-09-23 06:57:00
2281,6,645,0,2023-09-23 18:15:00,2023-09-25 01:15:00
2282,2,645,0,2023-09-23 18:15:00,2023-09-25 01:15:00
2283,7,645,1,2023-09-23 18:15:00,2023-09-25 01:15:00
2284,3,646,1,2023-09-19 06:46:00,2023-09-20 19:46:00
2285,9,646,0,2023-09-19 06:46:00,2023-09-20 19:46:00
2286,2,647,1,2023-09-20 12:08:00,2023-09-23 01:08:00
2287,1,647,0,2023-09-20 12:08:00,2023-09-23 01:08:00
2288,3,647,0,2023-09-20 12:08:00,2023-09-23 01:08:00
2289,6,647,0,2023-09-20 12:08:00,2023-09-23 01:08:00
2290,5,648,0,2023-09-20 14:45:00,2023-09-21 02:45:00
2291,9,648,1,2023-09-20 14:45:00,2023-09-21 02:45:00
2292,1,648,0,2023-09-20 14:45:00,2023-09-21 02:45:00
2293,0,649,0,2023-09-21 01:57:00,2023-09-22 01:57:00
2294,7,649,1,2023-09-21 01:57:00,2023-09-22 01:57:00
2295,9,649,0,2023-09-21 01:57:00,2023-09-22 01:57:00
2296,4,649,0,2023-09-21 01:57:00,2023-09-22 01:57:00
2297,6,649,0,2023-09-21 01:57:00,2023-09-22 01:57:00
2298,4,650,0,2023-09-30 17:26:00,2023-10-03 02:26:00
2299,5,650,0,2023-09-30 17:26:00,2023-10-03 02:26:00
2300,8,650,1,2023-09-30 17:26:00,2023-10-03 02:26:00
2301,0,651,1,2023-09-28 05:33:00,2023-09-30 04:33:00
2302,3,651,0,2023-09-28 05:33:00,2023-09-30 04:33:00
2303,4,651,0,2023-09-28 05:33:00,2023-09-30 04:33:00
2304,6,651,0,2023-09-28 05:33:00,2023-09-30 04:33:00
2305,3,652,0,2023-10-01 00:43:00,2023-10-03 14:43:00
2306,0,652,0,2023-10-01 00:43:00,2023-10-03 14:43:00
2307,4,652,1,2023-10-01 00:43:00,2023-10-03 14:43:00
2308,2,652,0,2023-10-01 00:43:00,2023-10-03 14:43:00
2309,5,652,0,2023-10-01 00:43:00,2023-10-03 14:43:00
2310,7,653,0,2023-09-29 04:13:00,2023-09-29 21:13:00
2311,0,653,0,2023-09-29 04:13:00,2023-09-29 21:13:00
2312,4,653,0,2023-09-29 04:13:00,2023-09-29 21:13:00
2313,8,653,1,2023-09-29 04:13:00,2023-09-29 21:13:00
2314,5,654,0,2023-09-29 01:11:00,2023-10-01 12:11:00
2315,9,654,1,2023-09-29 01:11:00,2023-10-01 12:11:00
2316,2,655,0,2023-09-24 02:28:00,2023-09-26 04:28:00
2317,1,655,0,2023-09-24 02:28:00,2023-09-26 04:28:00
2318,0,655,1,2023-09-24 02:28:00,2023-09-26 04:28:00
2319,7,655,0,2023-09-24 02:28:00,2023-09-26 04:28:00
2320,8,656,0,2023-10-03 08:14:00,2023-10-03 10:14:00
2321,4,656,1,2023-10-03 08:14:00,2023-10-03 10:14:00
2322,3,656,0,2023-10-03 08:14:00,2023-10-03 10:14:00
2323,0,656,0,2023-10-03 08:14:00,2023-10-03 10:14:00
2324,7,656,0,2023-10-03 08:14:00,2023-10-03 10:14:00
2325,6,657,0,2023-10-06 20:57:00,2023-10-08 01:57:00
2326,7,657,1,2023-10-06 20:57:00,2023-10-08 01:57:00
2327,4,657,0,2023-10-06 20:57:00,2023-10-08 01:57:00
2328,9,657,0,2023-10-06 20:57:00,2023-10-08 01:57:00
2329,4,658,1,2023-10-07 17:31:00,2023-10-08 03:31:00
2330,0,658,0,2023-10-07 17:31:00,2023-10-08 03:31:00
2331,4,659,0,2023-10-08 05:08:00,2023-10-08 09:08:00
2332,1,659,0,2023-10-08 05:08:00,2023-10-08 09:08:00
2333,5,659,1,2023-10-08 05:08:00,2023-10-08 09:08:00
2334,8,660,0,2023-10-03 12:46:00,2023-10-06 09:46:00
2335,7,660,0,2023-10-03 12:46:00,2023-10-06 09:46:00
2336,2,660,0,2023-10-03 12:46:00,2023-10-06 09:46:00
2337,4,660,0,2023-10-03 12:46:00,2023-10-06 09:46:00
2338,9,660,1,2023-10-03 12:46:00,2023-10-06 09:46:00
2339,7,661,0,2023-10-03 08:05:00,2023-10-05 02:05:00
2340,2,661,0,2023-10-03 08:05:00,2023-10-05 02:05:00
2341,3,661,0,2023-10-03 08:05:00,2023-10-05 02:05:00
2342,6,661,0,2023-10-03 08:05:00,2023-10-05 02:05:00
2343,4,661,1,2023-10-03 08:05:00,2023-10-05 02:05:00
2344,1,662,0,2023-10-07 01:01:00,2023-10-08 23:01:00
2345,6,662,1,2023-10-07 01:01:00,2023-10-08 23:01:00
2346,8,662,0,2023-10-07 01:01:00,2023-10-08 23:01:00
2347,7,662,0,2023-10-07 01:01:00,2023-10-08 23:01:00
2348,9,662,0,2023-10-07 01:01:00,2023-10-08 23:01:00
2349,4,663,0,2023-10-03 07:47:00,2023-10-04 01:47:00
2350,5,663,1,2023-10-03 07:47:00,2023-10-04 01:47:00
2351,2,663,0,2023-10-03 07:47:00,2023-10-04 01:47:00
2352,0,664,1,2023-10-01 14:16:00,2023-10-02 09:16:00
2353,5,664,0,2023-10-01 14:16:00,2023-10-02 09:16:00
2354,4,664,0,2023-10-01 14:16:00,2023-10-02 09:16:00
2355,3,664,0,2023-10-01 14:16:00,2023-10-02 09:16:00
2356,5,665,0,2023-10-03 06:52:00,2023-10-06 05:52:00
2357,9,665,0,2023-10-03 06:52:00,2023-10-06 05:52:00
2358,7,665,0,2023-10-03 06:52:00,2023-10-06 05:52:00
2359,1,665,0,2023-10-03 06:52:00,2023-10-06 05:52:00
2360,8,665,1,2023-10-03 06:52:00,2023-10-06 05:52:00
2361,4,666,1,2023-10-01 23:28:00,2023-10-03 23:28:00
2362,2,666,0,2023-10-01 23:28:00,2023-10-03 23:28:00
2363,0,666,0,2023-10-01 23:28:00,2023-10-03 23:28:00
2364,4,667,0,2023-10-06 16:54:00,2023-10-09 12:54:00
2365,8,667,0,2023-10-06 16:54:00,2023-10-09 12:54:00
2366,9,667,1,2023-10-06 16:54:00,2023-10-09 12:54:00
2367,2,667,0,2023-10-06 16:54:00,2023-10-09 12:54:00
2368,1,667,0,2023-10-06 16:54:00,2023-10-09 12:54:00
2369,0,668,0,2023-10-07 08:35:00,2023-10-08 15:35:00
2370,1,668,0,2023-10-07 08:35:00,2023-10-08 15:35:00
2371,2,668,1,2023-10-07 08:35:00,2023-10-08 15:35:00
2372,1,669,0,2023-10-12 01:19:00,2023-10-12 18:19:00
2373,8,669,0,2023-10-12 01:19:00,2023-10-12 18:19:00
2374,2,669,0,2023-10-12 01:19:00,2023-10-12 18:19:00
2375,3,669,1,2023-10-12 01:19:00,2023-10-12 18:19:00
2376,7,669,0,2023-10-12 01:19:00,2023-10-12 18:19:00
2377,7,670,0,2023-10-10 01:51:00,2023-10-11 23:51:00
2378,9,670,1,2023-10-10 01:51:00,2023-10-11 23:51:00
2379,0,670,0,2023-10-10 01:51:00,2023-10-11 23:51:00
2380,5,670,0,2023-10-10 01:51:00,2023-10-11 23:51:00
2381,4,670,0,2023-10-10 01:51:00,2023-10-11 23:51:00
2382,1,671,0,2023-10-10 10:22:00,2023-10-12 02:22:00
2383,9,671,0,2023-10-10 10:22:00,2023-10-12 02:22:00
2384,5,671,0,2023-10-10 10:22:00,2023-10-12 02:22:00
2385,0,671,1,2023-10-10 10:22:00,2023-10-12 02:22:00
2386,9,672,0,2023-10-12 05:52:00,2023-10-12 19:52:00
2387,2,672,1,2023-10-12 05:52:00,2023-10-12 19:52:00
2388,1,673,1,2023-10-11 11:41:00,2023-10-12 23:41:00
2389,5,673,0,2023-10-11 11:41:00,2023-10-12 23:41:00
2390,8,673,0,2023-10-11 11:41:00,2023-10-12 23:41:00
2391,8,674,0,2023-10-14 05:34:00,2023-10-14 23:34:00
2392,6,674,1,2023-10-14 05:34:00,2023-10-14 23:34:00
2393,8,675,1,2023-10-14 11:49:00,2023-10-16 22:49:00
2394,3,675,0,2023-10-14 11:49:00,2023-10-16 22:49:00
2395,2,675,0,2023-10-14 11:49:00,2023-10-16 22:49:00
2396,4,676,1,2023-10-11 14:36:00,2023-10-13 14:36:00
2397,3,676,0,2023-10-11 14:36:00,2023-10-13 14:36:00
2398,3,677,0,2023-10-14 14:47:00,2023-10-17 13:47:00
2399,2,677,0,2023-10-14 14:47:00,2023-10-17 13:47:00
2400,0,677,0,2023-10-14 14:47:00,2023-10-17 13:47:00
2401,5,677,1,2023-10-14 14:47:00,2023-10-17 13:47:00
2402,1,678,0,2023-10-08 14:25:00,2023-10-09 14:25:00
2403,2,678,0,2023-10-08 14:25:00,2023-10-09 14:25:00
2404,8,678,0,2023-10-08 14:25:00,2023-10-09 14:25:00
2405,9,678,1,2023-10-08 14:25:00,2023-10-09 14:25:00
2406,6,678,0,2023-10-08 14:25:00,2023-10-09 14:25:00
2407,1,679,0,2023-10-10 03:48:00,2023-10-13 01:48:00
2408,6,679,1,2023-10-10 03:48:00,2023-10-13 01:48:00
2409,8,679,0,2023-10-10 03:48:00,2023-10-13 01:48:00
2410,7,679,0,2023-10-10 03:48:00,2023-10-13 01:48:00
2411,0,679,0,2023-10-10 03:48:00,2023-10-13 01:48:00
2412,3,680,0,2023-10-08 10:23:00,2023-10-09 14:23:00
2413,5,680,0,2023-10-08 10:23:00,2023-10-09 14:23:00
2414,2,680,1,2023-10-08 10:23:00,2023-10-09 14:23:00
2415,8,681,0,2023-10-14 04:36:00,2023-10-17 02:36:00
2416,2,681,0,2023-10-14 04:36:00,2023-10-17 02:36:00
2417,6,681,1,2023-10-14 04:36:00,2023-10-17 02:36:00
2418,3,681,0,2023-10-14 04:36:00,2023-10-17 02:36:00
2419,9,681,0,2023-10-14 04:36:00,2023-10-17 02:36:00
2420,5,682,0,2023-10-12 20:51:00,2023-10-12 21:51:00
2421,0,682,1,2023-10-12 20:51:00,2023-10-12 21:51:00
2422,3,682,0,2023-10-12 20:51:00,2023-10-12 21:51:00
2423,8,682,0,2023-10-12 20:51:00,2023-10-12 21:51:00
2424,1,682,0,2023-10-12 20:51:00,2023-10-12 21:51:00
2425,6,683,0,2023-10-09 17:54:00,2023-10-12 12:54:00
2426,9,683,1,2023-10-09 17:54:00,2023-10-12 12:54:00
2427,8,683,0,2023-10-09 17:54:00,2023-10-12 12:54:00
2428,4,683,0,2023-10-09 17:54:00,2023-10-12 12:54:00
2429,0,683,0,2023-10-09 17:54:00,2023-10-12 12:54:00
2430,9,684,1,2023-10-18 16:46:00,2023-10-19 21:46:00
2431,0,684,0,2023-10-18 16:46:00,2023-10-19 21:46:00
2432,6,685,1,2023-10-18 02:00:00,2023-10-18 19:00:00
2433,4,685,0,2023-10-18 02:00:00,2023-10-18 19:00:00
2434,8,685,0,2023-10-18 02:00:00,2023-10-18 19:00:00
2435,5,686,0,2023-10-19 06:09:00,2023-10-21 21:09:00
2436,3,686,1,2023-10-19 06:09:00,2023-10-21 21:09:00
2437,3,687,0,2023-10-15 22:58:00,2023-10-17 15:58:00
2438,2,687,1,2023-10-15 22:58:00,2023-10-17 15:58:00
2439,9,687,0,2023-10-15 22:58:00,2023-10-17 15:58:00
2440,9,688,1,2023-10-16 19:17:00,2023-10-19 05:17:00
2441,2,688,0,2023-10-16 19:17:00,2023-10-19 05:17:00
2442,3,689,0,2023-10-16 17:41:00,2023-10-19 12:41:00
2443,5,689,1,2023-10-16 17:41:00,2023-10-19 12:41:00
2444,2,689,0,2023-10-16 17:41:00,2023-10-19 12:41:00
2445,4,689,0,2023-10-16 17:41:00,2023-10-19 12:41:00
2446,0,689,0,2023-10-16 17:41:00,2023-10-19 12:41:00
2447,3,690,0,2023-10-17 14:05:00,2023-10-17 15:05:00
2448,6,690,1,2023-10-17 14:05:00,2023-10-17 15:05:00
2449,4,691,0,2023-10-15 17:18:00,2023-10-17 02:18:00
2450,3,691,0,2023-10-15 17:18:00,2023-10-17 02:18:00
2451,5,691,1,2023-10-15 17:18:00,2023-10-17 02:18:00
2452,8,692,1,2023-10-21 07:24:00,2023-10-22 12:24:00
2453,5,692,0,2023-10-21 07:24:00,2023-10-22 12:24:00
